PetID,PetType,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
789,0,7-12 months,White,0,0.8919397852672186,0,0,Medium Stay,0.2444889779559118,0,0
790,1,61-120 months,Gray,2,0.28676042615322045,1,1,Long Stay,0.6633266533066132,0,0
791,0,121-180 months,White,1,0.32737449571770866,0,1,Short Stay,0.501002004008016,0,0
792,0,25-60 months,Orange,1,0.11506764792789018,1,0,Very Short Stay,0.5911823647294588,0,1
793,1,61-120 months,Brown,0,0.3883056364380897,1,0,Short Stay,0.6452905811623246,0,0
794,1,61-120 months,Brown,1,0.03662269036054775,1,1,Long Stay,0.25851703406813625,1,0
795,3,61-120 months,Brown,1,0.917687390164325,0,0,Medium Stay,0.503006012024048,0,0
796,0,121-180 months,White,2,0.6730076145738868,1,0,Medium Stay,0.7154308617234468,0,0
797,3,61-120 months,White,2,0.9908924767752095,1,0,Medium Stay,0.8637274549098196,0,0
798,2,121-180 months,Black,0,0.8828827691139401,1,0,Short Stay,0.35871743486973945,0,1
799,3,61-120 months,Black,0,0.47273099043023487,1,0,Very Short Stay,0.81563126252505,0,0
800,2,121-180 months,Brown,1,0.5194617971675185,1,0,Long Stay,0.6973947895791582,1,1
801,3,25-60 months,Orange,2,0.19009647668084137,0,0,Medium Stay,0.9899799599198396,0,0
802,0,25-60 months,Black,0,0.4617712098797523,1,0,Very Short Stay,0.21843687374749496,0,0
803,3,121-180 months,Black,0,0.9031032169395006,1,1,Medium Stay,0.9639278557114228,1,0
804,2,61-120 months,White,0,0.050265026877503415,0,0,Short Stay,0.9358717434869739,0,0
805,3,61-120 months,Orange,1,0.8636014032838698,1,1,Long Stay,0.6753507014028055,0,0
806,3,61-120 months,Brown,2,0.3405853531064686,1,0,Long Stay,0.15430861723446893,1,0
807,1,121-180 months,Black,0,0.8995853707012714,0,0,Very Short Stay,0.9318637274549098,0,0
808,1,121-180 months,Orange,2,0.9409847319159784,0,0,Long Stay,0.002004008016032064,0,0
809,1,61-120 months,Orange,0,0.6707594037313959,0,1,Long Stay,0.6412825651302605,1,0
810,3,61-120 months,Brown,0,0.6643132864886934,1,0,Medium Stay,0.5511022044088176,0,0
811,2,7-12 months,Orange,2,0.45247897285972666,0,0,Medium Stay,0.5791583166332664,0,1
812,3,121-180 months,Orange,2,0.8355630033236707,0,1,Medium Stay,0.5931863727454909,1,0
813,2,121-180 months,Orange,2,0.9617337323768114,0,0,Medium Stay,0.3366733466933867,0,0
814,1,121-180 months,Black,1,0.7750574893631261,1,0,Very Short Stay,0.4789579158316633,0,1
815,0,61-120 months,Brown,0,0.6217931414083326,1,0,Medium Stay,0.9178356713426853,1,0
816,0,1-6 months,Orange,1,0.6066375082658902,1,1,Very Short Stay,0.9498997995991983,1,1
817,3,61-120 months,Orange,2,0.8495035298870953,0,0,Short Stay,0.044088176352705406,0,0
818,2,13-24 months,Black,0,0.5409972922643391,1,0,Long Stay,0.5871743486973947,0,1
819,2,121-180 months,Brown,1,0.8038579899000747,1,1,Long Stay,0.3426853707414829,1,1
820,3,61-120 months,White,0,0.508653609480004,1,0,Very Short Stay,0.6452905811623246,1,0
821,0,121-180 months,Black,1,0.06186490607843972,1,0,Very Short Stay,0.6352705410821643,0,1
822,2,25-60 months,Brown,2,0.3836180515183855,1,0,Long Stay,0.7915831663326652,0,0
823,3,25-60 months,Orange,1,0.4441591177109972,1,0,Medium Stay,0.5711422845691382,0,1
824,1,121-180 months,Brown,0,0.141099542201113,0,0,Medium Stay,0.9579158316633266,1,0
825,1,7-12 months,Brown,0,0.10194815597048243,1,1,Very Short Stay,0.6853707414829658,1,0
826,1,7-12 months,Brown,0,0.5352540063105332,1,0,Medium Stay,0.38476953907815625,1,1
827,0,13-24 months,White,0,0.0845819477012427,1,0,Medium Stay,0.3366733466933867,1,1
828,3,13-24 months,Brown,2,0.30255311992635864,1,0,Very Short Stay,0.8076152304609218,0,1
829,1,121-180 months,White,1,0.744548921018246,1,0,Medium Stay,0.2344689378757515,0,1
830,1,121-180 months,Orange,2,0.9645553494975094,0,0,Medium Stay,0.01002004008016032,1,0
831,0,121-180 months,White,2,0.7178017089971049,0,0,Long Stay,0.6613226452905812,1,0
832,1,25-60 months,Orange,2,0.9927706775862296,1,0,Short Stay,0.9659318637274549,0,0
833,1,61-120 months,Orange,0,0.6982538861986572,1,0,Long Stay,0.2625250501002004,0,0
834,0,121-180 months,White,0,0.2933952954108999,0,0,Medium Stay,0.1843687374749499,1,0
835,1,61-120 months,Black,0,0.6719479822724188,0,0,Medium Stay,0.501002004008016,0,0
836,1,13-24 months,Gray,1,0.7020756544919543,1,1,Very Short Stay,0.018036072144288574,0,1
837,3,121-180 months,Brown,0,0.37138850931868683,1,0,Medium Stay,0.1002004008016032,0,0
838,2,121-180 months,Gray,1,0.01709964215606203,1,0,Medium Stay,0.6973947895791582,0,1
839,0,25-60 months,Brown,0,0.703119486455876,1,1,Long Stay,0.5871743486973947,0,0
840,1,121-180 months,Brown,0,0.021088991621768728,1,0,Long Stay,0.2565130260521042,1,0
841,0,121-180 months,Orange,2,0.6310516913832157,1,0,Long Stay,0.9759519038076151,0,0
842,2,61-120 months,Brown,2,0.1631159206910986,1,0,Long Stay,0.783567134268537,0,0
843,0,61-120 months,Brown,2,0.5654160586867341,1,0,Long Stay,0.49699398797595185,0,0
844,1,121-180 months,White,1,0.5036775069243632,1,0,Long Stay,0.20240480961923846,1,1
845,1,121-180 months,Gray,1,0.012896162401663046,1,1,Long Stay,0.6733466933867734,1,0
846,3,25-60 months,White,0,0.36252043992596755,1,0,Medium Stay,0.16432865731462926,1,0
847,2,61-120 months,Brown,1,0.6009313388881916,1,0,Long Stay,0.3807615230460922,1,1
848,0,25-60 months,Orange,0,0.8486395077578595,0,0,Short Stay,0.8336673346693386,0,0
849,2,7-12 months,White,1,0.8887062525268735,0,1,Very Short Stay,0.28456913827655306,0,1
850,3,121-180 months,White,1,0.4835988248981164,0,0,Long Stay,0.4729458917835671,0,0
851,2,13-24 months,Black,1,0.7283618343960292,0,1,Medium Stay,0.5731462925851702,0,0
852,3,121-180 months,Brown,2,0.31607305075525893,0,0,Long Stay,0.5531062124248497,1,0
853,1,121-180 months,Orange,1,0.34182492194441105,1,0,Long Stay,0.7735470941883766,0,1
854,0,121-180 months,White,2,0.19398697721414496,1,0,Long Stay,0.7635270541082164,1,0
855,0,121-180 months,White,2,0.5617577938062852,1,0,Medium Stay,0.8997995991983967,0,0
856,0,121-180 months,Orange,1,0.3141811527376438,0,0,Short Stay,0.5811623246492985,0,0
857,3,25-60 months,Brown,0,0.08380860571313994,1,0,Long Stay,0.3366733466933867,0,0
858,1,61-120 months,Black,0,0.6849116176665229,1,0,Medium Stay,0.8857715430861722,0,0
859,3,121-180 months,White,0,0.7076764558481173,1,0,Long Stay,0.2865731462925851,0,0
860,0,121-180 months,Black,1,0.35964480368234286,1,1,Short Stay,0.3667334669338677,0,0
861,0,61-120 months,Gray,0,0.07615515226104544,0,1,Long Stay,0.08817635270541081,0,0
862,1,121-180 months,Brown,2,0.4260017460664004,0,0,Long Stay,0.4849699398797595,0,0
863,2,61-120 months,Gray,0,0.4420519781617033,1,0,Long Stay,0.6292585170340681,0,0
864,0,13-24 months,Gray,1,0.6685636927667071,0,0,Medium Stay,0.8677354709418837,0,1
865,1,61-120 months,Gray,0,0.3150340568604807,1,0,Medium Stay,0.937875751503006,0,0
866,1,25-60 months,Brown,2,0.6825029361749456,1,1,Long Stay,0.5350701402805611,0,0
867,1,13-24 months,Brown,1,0.8715393199023185,0,0,Short Stay,0.9519038076152304,0,1
868,2,1-6 months,Orange,0,0.23704300970466588,0,1,Long Stay,0.5050100200400801,0,0
869,1,25-60 months,Black,1,0.979054009952958,1,1,Long Stay,0.7915831663326652,0,0
870,1,25-60 months,Black,1,0.3860410655153309,1,1,Medium Stay,0.5771543086172344,0,0
871,3,25-60 months,Orange,1,0.26683884175556244,1,0,Long Stay,0.4228456913827655,0,1
872,2,61-120 months,Orange,0,0.42121148304500233,0,0,Very Short Stay,0.9759519038076151,0,0
873,3,121-180 months,Gray,1,0.093842994663877,0,0,Short Stay,0.35270541082164325,0,0
874,2,61-120 months,Orange,0,0.1251758107300099,0,0,Short Stay,0.04008016032064128,1,0
875,0,25-60 months,White,2,0.41412883527559236,0,0,Long Stay,0.6312625250501002,0,0
876,3,13-24 months,Black,0,0.7624103680609203,1,0,Short Stay,0.10220440881763526,0,1
877,1,121-180 months,Orange,2,0.9003854678727922,0,0,Very Short Stay,0.8757515030060119,1,0
878,3,121-180 months,White,0,0.6647077976493325,1,0,Short Stay,0.845691382765531,0,0
879,3,61-120 months,White,1,0.10467350308117301,1,0,Medium Stay,0.46492985971943884,1,1
880,1,1-6 months,White,0,0.6719151784172657,0,0,Very Short Stay,0.8657314629258517,0,0
881,0,61-120 months,White,1,0.6352948363476371,1,0,Very Short Stay,0.2444889779559118,0,1
882,0,13-24 months,Gray,2,0.805763504953866,1,0,Medium Stay,0.7234468937875751,1,1
883,3,13-24 months,White,0,0.8252634295608093,1,0,Very Short Stay,0.8957915831663326,0,1
884,3,121-180 months,Gray,1,0.8682512949456829,1,0,Long Stay,0.19839679358717432,0,1
885,3,25-60 months,Gray,2,0.41382606725043974,1,0,Medium Stay,0.42685370741482964,0,0
886,2,25-60 months,White,2,0.6977799414133754,1,0,Long Stay,0.8196392785571142,0,0
887,3,61-120 months,Black,0,0.26783128792401684,1,0,Long Stay,0.6533066132264529,0,0
888,1,61-120 months,White,2,0.9994866359601732,1,0,Long Stay,0.2685370741482966,0,0
889,0,25-60 months,White,1,0.17484280002890532,1,0,Short Stay,0.9118236472945891,1,1
890,2,121-180 months,White,2,0.0094943041848349,1,0,Medium Stay,0.6352705410821643,1,0
891,0,61-120 months,Black,2,0.1482966130123886,1,0,Medium Stay,0.4348697394789579,0,0
892,3,121-180 months,Brown,1,0.7758485942630386,1,0,Medium Stay,0.17434869739478956,1,1
893,1,61-120 months,Brown,2,0.44650366124062485,1,1,Short Stay,0.5591182364729459,0,0
894,1,121-180 months,Gray,2,0.44722079066469467,0,0,Medium Stay,0.0781563126252505,0,0
895,1,61-120 months,Gray,2,0.9551387608725973,1,1,Very Short Stay,0.4789579158316633,1,0
896,1,121-180 months,Black,2,0.9197231863339447,1,0,Long Stay,0.6633266533066132,1,0
897,0,61-120 months,Orange,1,0.3108091152514504,1,0,Medium Stay,0.8617234468937875,1,1
898,2,1-6 months,Brown,2,0.20859295423772234,1,0,Medium Stay,0.27054108216432865,0,1
899,2,1-6 months,Gray,1,0.8485150689455585,1,0,Long Stay,0.3627254509018036,0,1
900,1,121-180 months,Brown,2,0.9060967442699798,1,0,Short Stay,0.5290581162324649,1,0
901,0,61-120 months,Black,2,0.5413907555130131,0,0,Long Stay,0.5170340681362725,0,0
902,1,61-120 months,Black,2,0.6292859502130824,1,0,Long Stay,0.3627254509018036,0,0
903,1,61-120 months,Orange,2,0.2564863842715324,1,0,Long Stay,0.04008016032064128,0,0
904,3,61-120 months,Orange,1,0.8007984104443199,1,0,Medium Stay,0.7014028056112224,1,1
905,2,7-12 months,Black,1,0.6319867695174303,1,1,Long Stay,0.8637274549098196,0,1
906,2,121-180 months,Gray,1,0.5032776816689019,1,0,Long Stay,0.8617234468937875,0,1
907,3,121-180 months,Brown,0,0.059527367942098904,0,0,Long Stay,0.9438877755511021,0,0
908,2,25-60 months,White,2,0.9160203590096707,0,0,Short Stay,0.39078156312625245,0,0
909,3,121-180 months,Orange,2,0.6153027767660364,1,0,Short Stay,0.4228456913827655,1,0
910,0,61-120 months,White,1,0.1922131722217882,0,1,Medium Stay,0.8937875751503005,0,0
911,2,121-180 months,Gray,0,0.6062304125963873,1,0,Long Stay,0.03006012024048096,0,0
912,2,61-120 months,Orange,2,0.6773630103725493,1,0,Medium Stay,0.40280561122244485,0,0
913,0,13-24 months,White,1,0.5255518424129254,1,0,Long Stay,0.7254509018036072,0,1
914,3,121-180 months,Gray,2,0.7180330464446898,0,0,Short Stay,0.4348697394789579,0,0
915,1,121-180 months,Brown,2,0.581278824415978,1,0,Long Stay,0.1843687374749499,0,0
916,0,61-120 months,Gray,1,0.9478797738256789,1,1,Short Stay,0.26452905811623245,0,0
917,2,61-120 months,Orange,1,0.05311089670219359,1,0,Very Short Stay,0.27655310621242485,0,1
918,2,25-60 months,Black,2,0.10570045556107013,1,1,Short Stay,0.312625250501002,1,0
919,1,25-60 months,Brown,2,0.1731789006398435,0,1,Long Stay,0.9859719438877754,1,0
920,2,7-12 months,White,1,0.6900806245016982,1,0,Very Short Stay,0.6693386773547093,0,1
921,2,13-24 months,Orange,2,0.6454707079918955,1,0,Short Stay,0.13827655310621242,0,1
922,1,121-180 months,Black,2,0.89212566012973,1,0,Medium Stay,0.6072144288577154,1,0
923,3,121-180 months,Gray,1,0.7328202698566054,1,0,Long Stay,0.028056112224448895,0,1
924,2,121-180 months,Black,2,0.5081234292458441,1,0,Short Stay,0.468937875751503,0,0
925,1,13-24 months,Orange,2,0.9919763033576571,0,1,Long Stay,0.4228456913827655,1,0
926,2,61-120 months,Orange,0,0.2656872164999453,0,0,Long Stay,0.5791583166332664,0,0
927,3,121-180 months,Black,1,0.8332126093192408,1,0,Long Stay,0.11823647294589178,0,1
928,2,61-120 months,Gray,0,0.42649478457503004,1,0,Medium Stay,0.503006012024048,0,0
929,1,25-60 months,Black,0,0.6486124192241517,0,0,Very Short Stay,0.8917835671342684,0,0
930,0,61-120 months,Orange,0,0.7272069187103203,1,1,Short Stay,0.002004008016032064,1,0
931,1,121-180 months,Orange,2,0.633619699122365,1,0,Medium Stay,0.47094188376753504,0,0
932,1,61-120 months,White,2,0.13998873581342233,1,0,Medium Stay,0.6713426853707414,0,0
933,3,121-180 months,White,0,0.44266801030007247,1,0,Medium Stay,0.03607214428857715,1,0
934,1,121-180 months,Brown,0,0.561247664726919,1,1,Very Short Stay,0.9639278557114228,1,0
935,0,13-24 months,Orange,0,0.8490770555689486,1,0,Long Stay,0.09619238476953906,0,1
936,1,121-180 months,White,2,0.4433632894671187,1,1,Long Stay,0.15430861723446893,0,0
937,0,13-24 months,Black,0,0.9188348917752129,1,0,Very Short Stay,0.9438877755511021,0,0
938,1,121-180 months,Gray,0,0.4400892155732545,1,0,Medium Stay,0.05410821643286573,1,0
939,2,25-60 months,Black,1,0.5485792866110337,0,0,Medium Stay,0.09418837675350701,0,1
940,2,25-60 months,Gray,1,0.7962778872112966,0,0,Long Stay,0.1903807615230461,0,0
941,1,61-120 months,White,2,0.5828938178138686,1,0,Long Stay,0.3286573146292585,0,0
942,3,121-180 months,Brown,1,0.960337960035623,1,0,Short Stay,0.9158316633266532,0,1
943,3,25-60 months,Black,1,0.6602221463897749,1,0,Short Stay,0.8657314629258517,0,1
944,3,121-180 months,Black,1,0.5224885757421874,1,0,Short Stay,0.7294589178356713,0,1
945,0,1-6 months,Black,2,0.02298233766550408,1,0,Short Stay,0.3507014028056112,0,1
946,3,25-60 months,Gray,1,0.4134271397775324,1,0,Long Stay,0.1442885771543086,0,1
947,3,121-180 months,White,2,0.2988534919790677,1,0,Long Stay,0.9438877755511021,0,0
948,3,13-24 months,Black,0,0.7480603457867356,1,0,Long Stay,0.7114228456913827,0,1
949,1,13-24 months,Black,1,0.20781189273199083,0,0,Short Stay,0.05611222444889779,1,1
950,3,61-120 months,Brown,2,0.20475192338361747,1,0,Medium Stay,0.8877755511022043,1,0
951,2,61-120 months,Brown,1,0.18903865012408405,1,0,Medium Stay,0.312625250501002,0,1
952,2,1-6 months,White,0,0.12508544704659272,1,1,Short Stay,0.627254509018036,0,0
953,0,13-24 months,White,2,0.310621234896282,1,0,Medium Stay,0.6072144288577154,0,1
954,2,1-6 months,Orange,2,0.88598413458522,1,0,Medium Stay,0.5571142284569138,0,1
955,2,61-120 months,Brown,2,0.7749040419060808,1,1,Short Stay,0.565130260521042,0,0
956,3,25-60 months,Orange,0,0.7351958821523706,1,1,Long Stay,0.9579158316633266,0,0
957,1,121-180 months,Gray,0,0.7973298286151479,0,0,Long Stay,0.9819639278557113,1,0
958,3,61-120 months,Orange,0,0.2689997276954015,1,1,Medium Stay,0.012024048096192383,0,0
959,2,13-24 months,Black,2,0.8875048944593275,0,0,Long Stay,0.6092184368737474,0,0
960,3,121-180 months,Orange,0,0.13678231237639676,1,0,Very Short Stay,0.3627254509018036,0,0
961,0,121-180 months,White,1,0.33597969372304687,0,0,Medium Stay,0.21643286573146292,1,0
962,1,61-120 months,Gray,0,0.5865771189697483,1,0,Very Short Stay,0.6472945891783567,0,0
963,2,121-180 months,Black,2,0.102357233496913,0,0,Short Stay,0.4108216432865731,1,0
964,1,121-180 months,Orange,1,0.7300708649638968,0,1,Very Short Stay,0.4669338677354709,0,0
965,0,25-60 months,Gray,0,0.3869196603678969,1,1,Short Stay,0.8517034068136272,1,0
966,2,121-180 months,Gray,1,0.7843886167889365,1,0,Medium Stay,0.9158316633266532,1,1
967,3,25-60 months,Black,1,0.49265218642856695,0,0,Medium Stay,0.3727454909819639,1,0
968,2,61-120 months,Orange,2,0.18038739828374237,1,0,Short Stay,0.8557114228456913,0,0
969,1,61-120 months,Gray,1,0.7347060960140144,1,0,Long Stay,0.9639278557114228,0,1
970,1,121-180 months,Gray,1,0.25171233991245295,1,0,Very Short Stay,0.8196392785571142,0,1
971,0,121-180 months,Brown,2,0.4905645773840441,0,0,Long Stay,0.813627254509018,1,0
972,2,61-120 months,Gray,2,0.07496409499524068,1,1,Short Stay,0.657314629258517,0,0
973,3,61-120 months,Brown,2,0.6177198919670922,0,0,Long Stay,0.7134268537074148,0,0
974,1,25-60 months,Orange,1,0.6657483830079349,1,0,Long Stay,0.014028056112224447,0,1
975,1,25-60 months,Orange,1,0.37834114571823346,0,0,Very Short Stay,0.10420841683366733,0,0
976,0,61-120 months,Orange,1,0.9545381541465194,1,0,Short Stay,0.7955911823647294,0,1
977,2,121-180 months,White,2,0.8742217873166591,0,1,Long Stay,0.39679358717434865,0,0
978,2,61-120 months,Orange,0,0.7078643101845108,1,0,Long Stay,0.7815631262525049,0,1
979,2,13-24 months,Gray,1,0.7135799172360018,1,0,Short Stay,0.2725450901803607,0,1
980,2,121-180 months,Black,0,0.2519702997786383,0,0,Very Short Stay,0.5170340681362725,1,0
981,3,121-180 months,Brown,2,0.6566988048455255,0,0,Short Stay,0.6673346693386772,1,0
982,3,61-120 months,White,1,0.19773263841111405,1,0,Very Short Stay,0.8016032064128256,1,1
983,0,61-120 months,Orange,0,0.1434873795215842,1,0,Short Stay,0.9959919839679358,0,0
984,2,121-180 months,Orange,1,0.9996183526907111,1,0,Long Stay,0.3426853707414829,1,1
985,3,61-120 months,Black,1,0.6222326812063775,1,0,Long Stay,0.17034068136272543,0,1
986,3,61-120 months,Black,1,0.4306955543804159,1,0,Long Stay,0.09018036072144288,0,1
987,1,61-120 months,White,0,0.28776096259625505,1,0,Long Stay,0.691382765531062,0,0
988,0,25-60 months,Brown,2,0.603762818816065,0,0,Long Stay,0.37074148296593185,0,0
989,3,25-60 months,Orange,1,0.04900413014096435,1,0,Short Stay,0.3106212424849699,0,1
990,3,61-120 months,White,2,0.09412673008818934,0,1,Long Stay,0.9859719438877754,1,0
991,0,25-60 months,Gray,2,0.0322542837224233,1,0,Long Stay,0.7955911823647294,0,0
992,1,121-180 months,Gray,0,0.49893062043691033,1,0,Medium Stay,0.01603206412825651,0,0
993,2,121-180 months,White,0,0.6004464232827645,1,0,Long Stay,0.2284569138276553,0,1
994,0,1-6 months,Orange,2,0.06190042010191157,1,0,Medium Stay,0.3066132264529058,0,1
995,2,121-180 months,White,1,0.7211582082139283,1,0,Medium Stay,0.25851703406813625,0,1
996,2,25-60 months,Orange,0,0.22994651585355988,1,1,Long Stay,0.6613226452905812,0,0
997,2,121-180 months,Black,1,0.6851071369404144,0,0,Medium Stay,0.16032064128256512,1,0
998,2,25-60 months,White,1,0.9820339130438654,1,0,Medium Stay,0.7675350701402806,0,1
999,1,61-120 months,Orange,1,0.6910161520462432,1,0,Very Short Stay,0.5791583166332664,0,1
1000,3,121-180 months,White,2,0.883252947458548,1,1,Very Short Stay,0.2925851703406813,1,0
1001,2,61-120 months,White,1,0.9483090326167568,0,0,Long Stay,0.5891783567134268,1,0
1002,2,61-120 months,Orange,2,0.48650216280421993,0,0,Medium Stay,0.9318637274549098,1,0
1003,0,121-180 months,Orange,2,0.7022439997331689,0,1,Short Stay,0.5370741482965932,0,0
1004,2,61-120 months,Brown,1,0.8520048285503433,0,0,Medium Stay,0.26452905811623245,0,1
1005,2,121-180 months,White,1,0.3562586624382718,1,0,Long Stay,0.09819639278557113,0,1
1006,3,61-120 months,Gray,1,0.26097290787596994,1,0,Short Stay,0.044088176352705406,1,1
1007,2,61-120 months,White,1,0.9467078524981474,1,0,Long Stay,0.7555110220440882,1,1
1008,3,121-180 months,White,2,0.7262411970324254,1,0,Long Stay,0.751503006012024,0,0
1009,1,25-60 months,Orange,1,0.21922523363954752,1,0,Long Stay,0.17434869739478956,0,1
1010,3,1-6 months,White,1,0.4488051686075953,0,0,Long Stay,0.8256513026052104,1,1
1011,3,61-120 months,White,2,0.7964441031675532,1,1,Medium Stay,0.2224448897795591,0,0
1012,0,61-120 months,Gray,0,0.54686108103493,1,1,Medium Stay,0.22044088176352702,0,0
1013,1,61-120 months,Orange,0,0.6498303263775156,0,0,Medium Stay,0.14228456913827653,0,0
1014,3,61-120 months,White,2,0.753727290369398,1,0,Medium Stay,0.3066132264529058,0,0
1015,2,61-120 months,Black,0,0.6218656528942735,1,0,Medium Stay,0.9258517034068136,1,1
1016,0,61-120 months,Brown,2,0.539871972610299,0,0,Medium Stay,0.11222444889779558,0,0
1017,3,25-60 months,Gray,1,0.7495701373157071,0,0,Short Stay,0.5130260521042084,0,0
1018,2,121-180 months,White,1,0.7275017131203639,1,0,Long Stay,0.3106212424849699,0,1
1019,2,121-180 months,Black,0,0.6297349887533473,0,0,Short Stay,0.22444889779559116,0,0
1020,0,25-60 months,White,1,0.3594416401687117,1,0,Short Stay,0.6352705410821643,0,1
1021,3,25-60 months,White,0,0.405500165053876,0,0,Medium Stay,0.09218436873747494,0,0
1022,2,121-180 months,Orange,0,0.9705663970444763,1,0,Medium Stay,0.4749498997995992,0,0
1023,2,61-120 months,Orange,1,0.11184546187025865,1,0,Medium Stay,0.6673346693386772,0,1
1024,1,61-120 months,Orange,1,0.2680860445245066,1,0,Long Stay,0.21042084168336672,1,1
1025,0,61-120 months,Black,0,0.49215727487242295,1,0,Medium Stay,0.9639278557114228,0,0
1026,1,121-180 months,White,1,0.8367533913696034,0,0,Medium Stay,0.3727454909819639,0,0
1027,1,25-60 months,Brown,2,0.16317514176838605,1,0,Very Short Stay,0.3166332665330661,1,0
1028,0,121-180 months,Gray,1,0.2765423266851121,1,0,Long Stay,0.3947895791583166,0,1
1029,0,61-120 months,Orange,1,0.06522146121310915,0,0,Medium Stay,0.7635270541082164,1,0
1030,2,1-6 months,Orange,2,0.7059071372821875,0,0,Medium Stay,0.35270541082164325,0,0
1031,0,61-120 months,White,1,0.23776696625329605,1,1,Short Stay,0.5210420841683366,1,0
1032,1,61-120 months,White,1,0.38834947562075195,1,0,Very Short Stay,0.5731462925851702,1,1
1033,3,61-120 months,Black,0,0.44341903108035896,1,0,Long Stay,0.5851703406813626,0,0
1034,2,1-6 months,Black,1,0.8913801553208671,1,0,Short Stay,0.6693386773547093,1,1
1035,1,121-180 months,Orange,1,0.4110226611897383,1,1,Short Stay,0.28456913827655306,1,0
1036,2,25-60 months,White,2,0.1447101271474251,1,0,Very Short Stay,0.6152304609218436,0,1
1037,1,121-180 months,Brown,0,0.5240953104916025,1,0,Long Stay,0.9819639278557113,0,0
1038,1,121-180 months,Gray,0,0.963080016367483,0,0,Short Stay,0.3927855711422845,0,0
1039,3,13-24 months,White,0,0.6075309488352701,1,0,Long Stay,0.9519038076152304,1,0
1040,1,25-60 months,White,1,0.9835251540605331,1,0,Long Stay,0.4488977955911823,0,1
1041,1,61-120 months,Black,0,0.841134423800182,1,0,Short Stay,0.7895791583166332,0,0
1042,1,61-120 months,Gray,2,0.03536576377368424,1,1,Very Short Stay,0.08416833667334668,0,0
1043,2,25-60 months,Orange,0,0.6582844031611157,1,0,Medium Stay,0.907815631262525,0,1
1044,2,121-180 months,White,2,0.286362228674542,1,1,Long Stay,0.3006012024048096,0,0
1045,0,25-60 months,Orange,0,0.5594247236942962,0,0,Long Stay,0.5911823647294588,0,0
1046,3,61-120 months,White,0,0.2789347614570635,0,1,Medium Stay,0.12424849699398796,1,0
1047,3,25-60 months,Orange,2,0.34851413882219207,1,0,Long Stay,0.25851703406813625,0,0
1048,2,25-60 months,Gray,0,0.9232597424631639,1,0,Long Stay,0.5090180360721442,0,1
1049,1,61-120 months,Black,0,0.20617612940111893,0,1,Medium Stay,0.9258517034068136,0,0
1050,2,121-180 months,Gray,0,0.8741619372808056,1,1,Long Stay,0.6853707414829658,0,0
1051,0,25-60 months,Brown,1,0.02985352560936457,0,0,Short Stay,0.42685370741482964,0,0
1052,2,121-180 months,Black,2,0.09031931474774993,1,0,Long Stay,0.1442885771543086,0,1
1053,3,121-180 months,Gray,0,0.8547127238582469,1,1,Medium Stay,0.8617234468937875,0,0
1054,3,61-120 months,Brown,2,0.630419151944516,1,0,Medium Stay,0.2064128256513026,0,0
1055,1,61-120 months,White,2,0.7471901386808484,0,0,Short Stay,0.31462925851703405,0,0
1056,0,121-180 months,White,2,0.20895277631821177,1,1,Very Short Stay,0.5430861723446894,0,0
1057,0,61-120 months,Orange,0,0.536873772862867,1,0,Long Stay,0.6292585170340681,1,0
1058,2,121-180 months,Black,0,0.7371654222550766,1,0,Long Stay,0.4749498997995992,0,0
1059,0,121-180 months,White,2,0.6271747330047052,1,0,Medium Stay,0.6052104208416833,1,0
1060,0,13-24 months,Black,1,0.47143815744739687,1,0,Medium Stay,0.7434869739478958,1,1
1061,1,61-120 months,White,2,0.9599033358346052,1,0,Very Short Stay,0.31462925851703405,0,0
1062,0,121-180 months,Orange,1,0.6760559723547434,0,1,Long Stay,0.21643286573146292,1,0
1063,0,61-120 months,Gray,2,0.9078298222731845,1,0,Short Stay,0.01603206412825651,0,0
1064,1,121-180 months,Orange,2,0.7297109086171563,1,1,Short Stay,0.6412825651302605,0,0
1065,2,61-120 months,Brown,2,0.735408359808701,1,1,Medium Stay,0.11623246492985971,0,0
1066,1,61-120 months,White,0,0.0794525888657516,0,0,Long Stay,0.7154308617234468,1,0
1067,1,25-60 months,Brown,1,0.35911659566764553,0,0,Long Stay,0.38276553106212424,0,0
1068,3,61-120 months,Brown,1,0.8584099666547128,0,0,Medium Stay,0.27054108216432865,1,0
1069,3,25-60 months,Black,2,0.2321570268668928,1,0,Medium Stay,0.501002004008016,0,0
1070,3,61-120 months,White,0,0.11496782578405046,1,0,Medium Stay,0.7575150300601202,1,0
1071,2,61-120 months,Brown,0,0.32573204818921775,1,0,Short Stay,0.8717434869739479,0,0
1072,2,61-120 months,Gray,1,0.2199815737948079,1,0,Long Stay,0.29058116232464926,0,1
1073,2,61-120 months,Brown,0,0.9253808763215313,0,0,Long Stay,0.6933867735470941,0,0
1074,2,13-24 months,Gray,1,0.868014677015692,1,0,Medium Stay,0.9318637274549098,0,1
1075,2,121-180 months,Black,1,0.49944441733096195,1,0,Long Stay,0.7034068136272544,0,1
1076,3,121-180 months,Brown,1,0.06076364851029709,1,0,Long Stay,0.11422845691382764,1,1
1077,2,7-12 months,Orange,0,0.7144908978262307,1,0,Long Stay,0.35270541082164325,0,1
1078,3,61-120 months,Black,1,0.6232692878315268,1,0,Short Stay,0.5751503006012023,1,1
